,Date,PX_LAST,PX_VOLUME
524,4/1/2020,1347.68,165405815
525,3/31/2020,1414.36,224230943
526,3/30/2020,1441.6,151628835
527,3/27/2020,1383.04,173500627
528,3/26/2020,1449.82,209969372
529,3/25/2020,1363.26,231412058
530,3/24/2020,1367.1,246206864
531,3/23/2020,1239.39,223474253
532,3/20/2020,1251.66,306339264
533,3/19/2020,1309.57,228350913
534,3/18/2020,1295.22,254595203
535,3/17/2020,1357.53,268575227
536,3/16/2020,1271.4,283116618
537,3/13/2020,1476.91,272593287
538,3/12/2020,1319.1,290731955
539,3/11/2020,1463,212087356
540,3/10/2020,1535.2,218669402
541,3/9/2020,1440.21,240982604
542,3/6/2020,1557.94,208415770
543,3/5/2020,1590.23,166478638
544,3/4/2020,1642.98,171949643
545,3/3/2020,1575.48,238146068
546,3/2/2020,1637.61,232877995
547,2/28/2020,1549.24,330044543
548,2/27/2020,1537.12,240281420
549,2/26/2020,1623.63,170106500
550,2/25/2020,1617.18,197557161
551,2/24/2020,1670.32,182848329
552,2/21/2020,1743.28,148263819
553,2/20/2020,1783.42,114432943
554,2/19/2020,1801.61,106467423
555,2/18/2020,1782.23,107419527
556,2/14/2020,1788.47,103848981
557,2/13/2020,1779.68,112785029
558,2/12/2020,1785.01,116729301
559,2/11/2020,1766.25,102586931
560,2/10/2020,1772.36,102694215
561,2/7/2020,1748.74,102693722
562,2/6/2020,1766,102451693
563,2/5/2020,1750.55,116572255
564,2/4/2020,1740.06,111713897
565,2/3/2020,1695.99,112018618
566,1/31/2020,1673.92,151409087
567,1/30/2020,1720.68,117227398
568,1/29/2020,1705.61,116838534
569,1/28/2020,1701.97,101543269
570,1/27/2020,1670.68,126486806
571,1/24/2020,1711.11,119824060
572,1/23/2020,1718.85,99947299
573,1/22/2020,1710.58,102845390
574,1/21/2020,1704.33,125903899
575,1/17/2020,1705.75,140983621
576,1/16/2020,1693.66,98912811
577,1/15/2020,1670.26,96375453
578,1/14/2020,1669.08,102570337
579,1/13/2020,1679.09,95547376
580,1/10/2020,1656.82,93348680
581,1/9/2020,1659.95,101229958
582,1/8/2020,1641.38,107629903
583,1/7/2020,1624.59,101983424
584,1/6/2020,1626.38,106091792
