,Date,PX_LAST,PX_VOLUME
660,9/17/2019,455.54,53768296
661,9/16/2019,462.55,75492356
662,9/13/2019,447.81,38236227
663,9/12/2019,444.25,50529218
664,9/11/2019,447.08,41553076
665,9/10/2019,446.98,45847847
666,9/9/2019,441.27,40841306
667,9/6/2019,433.24,37085050
668,9/5/2019,431.01,41926711
669,9/4/2019,425.6,30559721
670,9/3/2019,419.76,39821167
671,8/30/2019,422.09,42904321
672,8/29/2019,421.74,34411073
673,8/28/2019,415.71,32830054
674,8/27/2019,409.96,35046160
675,8/26/2019,412.53,34602056
676,8/23/2019,410.68,54435062
677,8/22/2019,425.02,32126015
678,8/21/2019,427.08,33767089
679,8/20/2019,423.89,35828634
680,8/19/2019,428.01,38895761
681,8/16/2019,419.03,40938655
682,8/15/2019,414.12,42950780
683,8/14/2019,416.27,53430850
684,8/13/2019,434.15,45529808
685,8/12/2019,429.79,35441737
686,8/9/2019,435.96,35393523
687,8/8/2019,441.49,82479883
688,8/7/2019,429.08,55059460
689,8/6/2019,432.35,48498572
690,8/5/2019,432.63,62523061
691,8/2/2019,445.85,50525315
692,8/1/2019,451.93,54450366
693,7/31/2019,462.47,52424435
694,7/30/2019,464.95,36671845
695,7/29/2019,459.92,32794488
696,7/26/2019,461.46,36886378
697,7/25/2019,463.77,38820780
698,7/24/2019,469.21,32807801
699,7/23/2019,467.32,32795204
700,7/22/2019,466.07,34938324
701,7/19/2019,464.01,37590653
702,7/18/2019,461.75,39093926
703,7/17/2019,461.79,34913448
704,7/16/2019,467.15,33753532
705,7/15/2019,472.47,34869928
706,7/12/2019,476.89,27018854
707,7/11/2019,475.13,28946620
708,7/10/2019,474.26,29878739
709,7/9/2019,467.7,30512723
710,7/8/2019,467.3,33636279
711,7/5/2019,466.84,25461522
712,7/3/2019,466.33,21608902
713,7/2/2019,463.54,40175252
714,7/1/2019,471.74,35282571
715,6/28/2019,471.28,78263161
716,6/27/2019,465.73,30536697
717,6/26/2019,469.46,43400946
718,6/25/2019,462.36,35615785
719,6/24/2019,466.21,34811182
720,6/21/2019,470.57,112094027
721,6/20/2019,466.74,48027600
722,6/19/2019,456.65,38078134
723,6/18/2019,457.67,38369080
724,6/17/2019,451.55,36724273
725,6/14/2019,447.48,35867684
726,6/13/2019,450.81,42743633
727,6/12/2019,445.26,35765479
728,6/11/2019,451.75,36757574
729,6/10/2019,451.19,35460371
730,6/7/2019,449.69,39376314
731,6/6/2019,447.85,41516052
732,6/5/2019,440.25,44264780
733,6/4/2019,445.06,37327367
734,6/3/2019,438.01,47409538
735,5/31/2019,432.1,46395343
736,5/30/2019,439.19,39412514
737,5/29/2019,444.45,42379721
738,5/28/2019,447.24,62189576
739,5/24/2019,452.22,32329841
740,5/23/2019,451.53,50122180
741,5/22/2019,466.1,32985903
742,5/21/2019,473.58,37342665
743,5/20/2019,468.55,33211194
744,5/17/2019,468.23,37658594
745,5/16/2019,473.19,34102377
746,5/15/2019,471.42,32512437
747,5/14/2019,469.26,36063160
748,5/13/2019,464.19,43264844
749,5/10/2019,471.66,45146221
750,5/9/2019,471.27,48751462
751,5/8/2019,470.95,41134531
752,5/7/2019,471.23,46172989
753,5/6/2019,474.19,46635661
754,5/3/2019,474.5,47936268
755,5/2/2019,470.54,53822218
756,5/1/2019,478.74,48740735
757,4/30/2019,489.38,56422965
758,4/29/2019,489.24,33195535
759,4/26/2019,490.47,43296545
760,4/25/2019,496.5,42871344
761,4/24/2019,497.89,45302695
762,4/23/2019,507.26,42329703
763,4/22/2019,507.08,43348954
764,4/18/2019,496.88,44083492
765,4/17/2019,499.51,34300150
766,4/16/2019,499.94,34653084
767,4/15/2019,496.76,42498791
768,4/12/2019,499.6,53242812
769,4/11/2019,498.68,26872571
770,4/10/2019,498.51,30107543
771,4/9/2019,496.42,30887534
772,4/8/2019,502.9,36595426
773,4/5/2019,500.45,36505004
774,4/4/2019,492.11,31059997
775,4/3/2019,487.93,36600537
776,4/2/2019,492.66,33072461
777,4/1/2019,496.14,37806758
778,3/29/2019,489.45,45183863
779,3/28/2019,490.21,30154822
780,3/27/2019,488.39,29948854
781,3/26/2019,491.84,34390024
782,3/25/2019,484.83,33758828
783,3/22/2019,484.86,40445928
784,3/21/2019,497.92,33747886
785,3/20/2019,494.51,49100957
786,3/19/2019,490.15,45208602
787,3/18/2019,491.57,39187073
788,3/15/2019,484.84,113378435
789,3/14/2019,485.24,38435864
790,3/13/2019,484.96,40388467
791,3/12/2019,479.75,37440194
792,3/11/2019,476.99,37966221
793,3/8/2019,469.77,44047701
794,3/7/2019,479.13,40228257
795,3/6/2019,481.88,45104299
796,3/5/2019,488.11,42099083
797,3/4/2019,489.64,47321769
798,3/1/2019,488.65,49808116
799,2/28/2019,479.94,53607716
800,2/27/2019,484.65,31698630
801,2/26/2019,482.79,36318321
802,2/25/2019,484.13,36008897
803,2/22/2019,483.41,35776030
804,2/21/2019,481.81,42314609
805,2/20/2019,489.38,44240183
806,2/19/2019,487.3,37099198
807,2/15/2019,485.89,47132342
808,2/14/2019,478.3,40564802
