,Date,PX_LAST,PX_VOLUME
417,9/23/2020,538.312,64767659269
418,9/22/2020,538.84,56517138179
419,9/21/2020,529.928,76344348126
420,9/18/2020,539.595,49601382557
421,9/17/2020,537.482,53007148111
422,9/16/2020,538.396,64319948889
423,9/15/2020,536.153,68419090022
424,9/14/2020,533.003,72652885726
425,9/11/2020,525.11,65410919445
426,9/10/2020,519.663,63356734655
427,9/9/2020,528.717,56620044005
428,9/8/2020,531.368,58292781607
429,9/7/2020,528.938,82353502673
430,9/4/2020,525.657,57101349967
431,9/3/2020,527.102,68089133239
432,9/2/2020,525.943,78500831179
433,9/1/2020,524.569,99324667057
434,8/31/2020,522.242,76521321724
435,8/28/2020,523.619,1.42199E+11
436,8/27/2020,531.885,1.29635E+11
437,8/26/2020,530.133,2.25974E+11
438,8/25/2020,523.63,88765062191
439,8/24/2020,517.998,1.08738E+11
440,8/21/2020,518.467,65479499953
441,8/20/2020,519.961,80544683496
442,8/19/2020,522.118,76271385369
443,8/18/2020,519.879,64270156810
444,8/17/2020,515.59,1.23708E+11
445,8/14/2020,509.488,77239727769
446,8/13/2020,517.693,82438672302
447,8/12/2020,517.583,95492672838
448,8/11/2020,521.459,1.83238E+11
449,8/10/2020,511.193,1.53638E+11
450,8/7/2020,506.653,56275704868
451,8/6/2020,502.204,67445986410
452,8/5/2020,511.862,71172678504
453,8/4/2020,508.388,92984221492
454,8/3/2020,514.036,80017244405
455,7/31/2020,512.932,79304923283
456,7/30/2020,517.88,89895809101
457,7/29/2020,513.105,89969565777
458,7/28/2020,504.604,93330854310
459,7/27/2020,508.132,96907554887
460,7/24/2020,490.251,71419261659
461,7/23/2020,478.905,28713818213
462,7/22/2020,475.937,52266163697
463,7/21/2020,475.299,49920129648
464,7/20/2020,477.436,28565719313
465,7/17/2020,480.072,32878304959
466,7/16/2020,483.087,29771403420
467,7/15/2020,484.825,49595963402
468,7/14/2020,477.874,70516894487
469,7/13/2020,478.179,92649084796
470,7/10/2020,475.198,65653083119
471,7/9/2020,474.702,52850197396
472,7/8/2020,472.405,54436377559
473,7/7/2020,461.127,61905415332
474,7/6/2020,470.957,31888679639
475,7/3/2020,474.069,68897033894
476,7/2/2020,483.029,52573926513
477,7/1/2020,481.602,58654581510
478,6/30/2020,480.568,73082103463
479,6/29/2020,478.26,62890086360
480,6/26/2020,471.63,79401187192
481,6/25/2020,471.117,80689794222
482,6/24/2020,461.291,81099050961
483,6/23/2020,453.569,70887660586
484,6/22/2020,443.347,88915677345
485,6/19/2020,440.885,70420947387
486,6/18/2020,441.804,63834802871
487,6/17/2020,441.431,52125903616
488,6/16/2020,431.042,50520940584
489,6/15/2020,442.749,59345784334
490,6/12/2020,443.458,54922786620
491,6/11/2020,440.456,58451721786
492,6/10/2020,434.412,55447900347
493,6/9/2020,428.962,46413610371
494,6/8/2020,428.743,55403014734
495,6/5/2020,432.637,61123845659
496,6/4/2020,432.68,47268751035
497,6/3/2020,435.818,28530548180
498,6/2/2020,433.795,57092755580
499,6/1/2020,426.679,53223935482
500,5/29/2020,427.5,64254067295
501,5/28/2020,426.087,40315501800
502,5/27/2020,422.392,45096383836
503,5/26/2020,436.083,38003583
504,5/25/2020,439.967,73043185523
505,5/22/2020,437.437,63854271682
506,5/21/2020,429.333,87021629154
507,5/20/2020,425.818,47770383467
508,5/19/2020,418.242,61817309402
509,5/18/2020,424.136,71191156042
510,5/15/2020,422.605,82220528233
511,5/14/2020,417.588,88381691350
512,5/13/2020,427.578,66967193457
513,5/12/2020,428.521,73324659067
514,5/11/2020,420.681,1.15424E+11
515,5/8/2020,422.23,1.20247E+11
516,5/7/2020,426.043,87164841492
517,5/6/2020,419.786,88695730041
518,5/5/2020,421.86,1.57333E+11
519,5/4/2020,415.235,93096949397
520,5/1/2020,417.274,1.68254E+11
521,4/30/2020,405.691,96610251464
522,4/29/2020,395.181,95314818216
523,4/28/2020,398.409,1.12253E+11
524,4/27/2020,393.027,89933284228
525,4/24/2020,403.058,1.06053E+11
526,4/23/2020,395.182,1.09345E+11
527,4/22/2020,399.965,95411148627
528,4/21/2020,404.113,1.00581E+11
529,4/20/2020,397.016,1.72138E+11
530,4/17/2020,380.446,1.01812E+11
