Date,RU10GRTR,RU10GRTR_VOL,S5ENRS,S5ENRS_VOL,S5FINL,S5FINL_VOL,S5INFT,S5INFT_VOL,S5TELS,S5TELS_VOL
8/12/2004,137.702,80928301507,246.77,51485300,368.89,112730200,271.28,492910243,116.11,41745660
8/11/2004,137.252,1.22154E+11,249.76,64358400,372.19,107957000,278.66,446814434,116.89,44866830
8/10/2004,138.509,1.03548E+11,251.03,49840900,371.37,120966600,286.93,281933147,116.52,38299380
8/9/2004,138.288,1.36557E+11,252.25,47134200,366.52,95468690,281.9,253055988,114.75,38149720
8/6/2004,137.89,1.02128E+11,248.88,55964400,366.33,146666400,281.86,343164044,114.55,53717560
8/5/2004,138.726,1.07934E+11,253.7,66144300,369.66,111329100,290.02,285418834,115.94,57736230
8/4/2004,137.661,80652153550,256.76,62197300,375.95,115327300,294.65,332574831,117.72,54012540
8/3/2004,138.018,1.21467E+11,262.03,57023400,375.49,126442200,293.74,288509704,117.72,67199980
8/2/2004,137.707,1.43958E+11,258.93,45346700,377.1,126722800,299.93,286263499,118.16,39432100
7/30/2004,138.415,1.34428E+11,259.15,45268900,375.48,119086500,298.56,341322350,117.46,37227360
7/29/2004,137.05,1.32558E+11,257.84,52715800,375.76,130030500,297.05,389343146,118.15,42260940
7/28/2004,137.308,1.00545E+11,256,48043300,374.13,145831900,293.08,398984591,118.18,49066290
7/27/2004,137.266,74494382393,254.24,47626300,373.72,145214300,293.48,407188162,117.36,66719320
7/26/2004,136.824,75466281846,252.27,45806700,370.56,126791900,290.93,354111866,114.78,66987180
7/23/2004,137.759,1.16376E+11,253.85,39202800,370.24,134987600,290.61,335499530,112.56,63419630
7/22/2004,138.547,89478134813,254.99,53919100,372.13,172421900,297.77,411036651,111.41,55342000
7/21/2004,139.949,1.64421E+11,254.05,55008300,372.02,164660400,293.24,522206126,110.25,57556090
7/20/2004,139.396,1.08559E+11,258.45,41858900,375.77,172191200,298.79,381501042,111.45,47027520
7/19/2004,140.616,1.09697E+11,258.78,44766100,374.1,131982100,292.81,374920329,110.77,36893480
7/16/2004,139.981,1.64252E+11,259.18,57090800,372.63,155331000,291.28,408846964,110.86,37040860
7/15/2004,138.728,1.26112E+11,256.55,53317800,373.39,154488400,296.09,392716271,110.88,38778350
7/14/2004,139.245,1.17867E+11,255.62,45058500,376.44,141677100,297.17,546652497,112.15,45211560
7/13/2004,140.53,1.4538E+11,253.02,35763600,378.19,139111300,302.66,309479462,112.08,46302110
7/12/2004,140.403,96727801410,253.76,32831100,378.17,116675800,303.88,326345073,112.72,55064000
7/9/2004,140.136,73325783260,254.55,41931500,375.82,114668900,305.44,319205906,111.71,36672800
7/8/2004,139.415,81130051069,253.36,51316500,376.33,124173800,302.49,456325320,111.54,43676370
7/7/2004,141.005,92357948228,254.44,52553500,379.28,134564800,307.13,417298504,113.06,37479050
7/6/2004,140.135,1.22014E+11,253.12,48177400,379.67,120952400,305.34,470858836,112.94,33063060
7/2/2004,140.327,1.78872E+11,251.77,39244200,382.43,108181200,313.53,266170516,113.23,31239790
7/1/2004,141.337,1.54284E+11,251.29,53922400,381.54,151464000,316.96,401011367,113.27,40969520
6/30/2004,140.996,86310974451,250.82,54728200,384.41,161880500,322.94,362859356,113.9,49316250
6/29/2004,139.664,1.04844E+11,249.45,48339300,382.94,139500800,321.44,347879788,113.62,44816610
6/28/2004,139.845,1.16289E+11,248.39,54563300,384.2,124531500,318.04,332233119,112.97,44511200
6/25/2004,140.603,96791899047,250.17,66054800,384.3,173975700,319.11,480531166,112.57,66452060
6/24/2004,139.49,1.26701E+11,253.09,46922800,385.6,136892800,319.69,344486181,111.85,73042560
6/23/2004,137.021,67622187008,254.75,59250200,385.65,143665900,321.18,396271559,113.47,44981080
6/22/2004,136.133,65514741270,250.53,43836200,384.07,148882900,316.57,398086567,112.49,38893170
6/21/2004,136.692,42945446220,249.26,44389600,382.57,148432600,312.22,288304778,113.13,36393400
6/18/2004,135.985,60240341861,250.17,60188900,384.21,149157100,314.21,446031293,114.1,50566990
6/17/2004,136.497,56449364550,249.29,55051400,383.11,111379800,313.67,348349067,113.57,48715340
6/16/2004,135.244,83477928287,247.87,53919000,382.98,109156600,317.05,290770158,113.17,33982980
6/15/2004,135.27,90228288310,243.58,55536100,382.58,145528600,318.25,372954713,113.59,40742620
6/14/2004,134.314,84162357323,240.8,42253700,381.46,110174700,314.45,270775672,113.13,36002940
6/10/2004,139.003,44549321676,242.45,46373200,386.52,102345200,318.75,271215904,114.22,43734340
6/9/2004,140.155,88925391428,239.29,61124800,385.07,108061200,316.64,279552869,113.47,63992960
6/8/2004,141.524,91782760868,241.56,58522200,388.92,111769300,321.2,318710821,112.86,37517840
6/7/2004,141.57,1.72542E+11,242.78,49251600,389.51,120151900,319.61,326810468,112.57,41421680
6/4/2004,137.519,1.99694E+11,238.55,48886900,383.51,107188600,311.53,316500747,110.77,35547150
6/3/2004,136.816,99331231156,239.67,52624500,380.78,119039800,307.99,301497108,110.33,37628080
6/2/2004,140.006,74332794943,241.34,58826600,383.7,129927800,312.28,322999059,111.1,42062560
6/1/2004,140.532,94523229008,241.69,56358600,382.17,129708400,313.29,288979273,110.42,50533820
5/28/2004,141.321,89879338163,238.54,51856500,383.29,132597000,314.31,274222626,110.55,37307490
5/27/2004,140.987,77386142810,237.96,60813600,383.05,152589300,313.53,351100360,111.2,52181460
5/26/2004,138.701,95289872512,240.62,49931700,382.24,157866900,312.29,343258447,109.88,54349340
5/25/2004,137.479,79763874770,242.64,65164300,380.24,168592400,311.13,367032305,111.56,56797890
5/24/2004,137.704,96589513936,237.83,64506800,374.48,120754700,304.85,286327497,111.55,54402280
5/21/2004,136.46,73577679572,234.28,50054500,373.84,143976800,304.03,308731696,112.5,46632940
5/20/2004,134.749,78132973589,234.93,42009700,371.92,118550500,302.33,330403441,112.72,34419800
5/19/2004,136.439,24909726486,235.06,60657000,370.19,162164300,302.19,439713735,112.72,46620320
5/18/2004,130.965,81652958701,236.1,55614300,370.54,141740000,301.11,299423661,112.71,35774880
5/17/2004,128.722,89068621287,239.13,52059600,367.25,155221800,297.98,360962627,111.78,45802060
5/14/2004,133.014,1.13804E+11,240.01,51120200,371.88,144826900,302.07,342408813,113.18,36119560
5/13/2004,135.534,71506011984,237,57470500,371.68,163936500,306.72,332140509,113.69,41063730
5/12/2004,137.119,95726450096,237.95,65322100,371.3,197323300,306.21,424013261,112.95,35037650
5/11/2004,135.162,1.34182E+11,236.21,61412900,367.47,173757300,308.12,375463146,112.93,37847760
5/10/2004,134.167,92770059382,232.56,77487900,365.03,224698600,303.12,391474615,112.54,52868880
5/7/2004,140.837,1.0881E+11,239.32,47095900,369.03,192951200,303.8,356300971,114.01,44800180
5/6/2004,142.499,1.1842E+11,243.95,54499700,377.06,161805100,303.65,339654589,116.27,46909220
5/5/2004,144.86,90667316750,245.48,81409300,381.11,179145500,305.14,323840558,116.9,49095470
5/4/2004,145.29,1.23726E+11,243.82,63498400,381.01,161798700,304.29,392895855,116.2,49651520
5/3/2004,143.077,1.06278E+11,244.34,60025400,379.76,146096300,301.77,445184489,115.72,53744490
4/30/2004,143.256,1.15145E+11,238.31,53708500,376.87,145241500,299.55,441919719,115.28,62804650
4/29/2004,145.968,1.08703E+11,237.58,60623900,378.01,172669100,305.85,549829951,116.4,55219990
4/28/2004,150.276,97809668600,242.71,50431900,378.61,180675600,311.52,383891384,116.33,52881670
4/27/2004,152.923,1.32306E+11,246.14,58415400,384.76,138831300,317.53,370736669,117.11,44364940
4/26/2004,153.893,81489829430,242.04,37326200,383.74,128177900,319.24,329439239,117.72,44727290
4/23/2004,155.131,22882676254,241.02,38214400,384.68,144273900,323.19,473995623,118.11,50751390
4/22/2004,153.369,90327120986,242.6,44830100,386.52,195050000,317.75,453852503,117.6,89220720
4/21/2004,154.684,54199994177,239.02,44527100,380.74,186772100,312.23,441258477,116.71,62511820
4/20/2004,156.334,1.14454E+11,238.96,39043300,380.85,157510900,308.27,376111912,115.62,71729330
4/19/2004,156.145,1.16486E+11,244.48,37749700,387.35,123333000,315.86,307184585,115.57,40321770
4/16/2004,156.36,86387149484,244.89,40970400,388.71,178973700,312.56,385397664,114.44,46071320
4/15/2004,156.726,1.10528E+11,243.28,43893200,384.22,208177900,315.25,393438650,114.87,45763820
4/14/2004,157.925,1.16188E+11,240.65,43925900,386.36,203528700,319.94,316106674,114.91,47981760
4/13/2004,160.172,74432024202,239.21,42629100,390.95,168761700,320.49,296829584,115.41,45642300
4/12/2004,161.078,70728546681,241.43,43112500,399.15,109102900,324.48,236432752,116.58,31338320
4/8/2004,160.625,1.00161E+11,237.27,41785300,397.45,116208400,323.19,330294853,116.38,41936560
4/7/2004,160.289,80646788644,234.65,54104200,397.93,133573700,322.08,360523242,116.71,60103430
4/6/2004,159.709,1.07092E+11,234.99,32697000,399.63,127202000,324.98,352065943,118.17,40752860
4/5/2004,158.849,74556530558,235.31,35762400,399.92,156520900,329.07,350460611,118.64,49937550
4/2/2004,157.737,96778267961,233.74,47332300,398.01,182040900,325.82,527522434,117.19,60555280
4/1/2004,157.11,1.0931E+11,232.42,59103400,400.03,156581000,317.47,357251410,116.28,79692860
3/31/2004,156.032,1.55883E+11,234.45,53974800,396.07,144290300,314.25,379413361,115.95,56570090
3/30/2004,154.191,1.67389E+11,233.1,49142000,396.99,123165600,316.34,300235013,115.2,47373490
3/29/2004,152.983,2.23948E+11,228.97,42166000,395.32,131675700,316.34,366217284,115.06,51317160
3/26/2004,150.908,1.95068E+11,227.64,58615800,390.22,124797000,311.14,329112097,113.88,45268820
3/25/2004,149.837,1.41849E+11,225.27,57792900,390.73,135354800,313.25,429750578,114.26,59731850
3/24/2004,150.681,1.26973E+11,225.62,57981600,386.03,155706900,303.1,373513563,112.64,54512060
3/23/2004,150.474,1.2142E+11,230.07,48550900,389.17,140608100,300.15,384977995,113.28,53911940
3/22/2004,151.456,1.3928E+11,231.27,43639300,389.54,147200600,301.1,421902606,114.25,52347410
3/19/2004,154.116,1.38141E+11,233.98,50024500,394.32,149598500,304.51,446690170,116.27,53813260
3/18/2004,153.398,1.02553E+11,238.79,43391400,399.09,141629900,309.66,359120308,116.75,50784620
3/17/2004,151.902,65340884590,237.01,42130200,398.8,137045600,312.5,333948294,116.63,55228760
3/16/2004,150.106,72042484421,234.04,35785900,393.92,154004100,307.98,388045329,115.41,60083190
3/15/2004,149.985,88225842375,233.49,42989700,390.3,150049600,306.49,382631338,115.03,62248990
3/12/2004,150.784,1.16209E+11,234.21,43451400,396.05,136708700,313.07,367595910,116.74,63507830
3/11/2004,151.589,1.41946E+11,230.49,64632200,391.12,177843800,306.14,502910359,115.65,73971720
3/10/2004,153.847,1.24804E+11,235.79,55101300,397.14,148195000,309.35,444455430,117.66,58263010
3/9/2004,156.724,1.65241E+11,239.28,46496800,403.12,133567900,313.49,458222092,120.54,61561610
3/8/2004,157.062,1.14282E+11,239.87,34410700,405.98,112475400,315.08,392830906,120.61,61155700
3/5/2004,157.595,68279682590,239.36,44419800,407.91,159193400,322.85,419006750,120.67,64458580
3/4/2004,156.659,90681880922,236.43,36904700,405.26,120689800,325.31,295338626,121.44,62902460
3/3/2004,155.676,98524931870,237.45,40648400,404.23,124050200,322.42,319297251,120.74,85323990
3/2/2004,157.568,1.14453E+11,237.7,50528600,401.87,131029100,323.99,370882770,121.72,95753840
3/1/2004,156.545,59696613624,240.08,49896400,403.53,128989900,326.77,319991341,119.37,109008100
2/27/2004,154.106,88613533629,236.04,42535800,400.84,148381000,322.91,408587461,117.72,60321170
2/26/2004,152.44,91346991050,235.73,43011700,399.61,116625500,324.56,354912885,117.61,72361720
2/25/2004,151.904,93266546945,235.79,38453700,399.28,121465200,323.38,342813293,117.46,73863440
2/24/2004,151.737,91048520124,234.66,42102600,397.17,135105700,320.81,444722068,118.02,80043910
2/23/2004,152.668,57337661195,234.81,31762600,399.2,114763400,320.89,478995574,117.02,82830910
2/20/2004,153.343,1.53524E+11,232.63,42742700,399.25,128064000,325.71,433141092,117.27,83159240
2/19/2004,154.316,1.5776E+11,232.5,35849100,400.49,126873600,327.72,470509936,117.78,112818800
2/18/2004,155.81,1.45909E+11,232.13,35893800,401.35,108866100,332.36,332557979,119.75,111080900
2/17/2004,155.969,1.32387E+11,234.76,36337800,403.24,117371100,332.88,297299463,121.67,215830000
2/13/2004,154.76,1.44953E+11,232.85,40500400,400.08,113965000,329.15,362525066,118.2,102331500
2/12/2004,153.829,2.00767E+11,233.56,41871700,400.53,113392600,331.83,345107812,119.07,94205840
2/11/2004,152.183,1.33653E+11,233.09,53620000,401.8,176780100,334.9,405930027,120.01,88552350
2/10/2004,151.171,1.45418E+11,229.6,50291500,395.56,131794900,332,304370238,118.52,72962890
2/9/2004,150.85,1.57345E+11,226.9,42155900,394.41,114661500,330.09,319189977,117.44,72508990
2/6/2004,148.281,1.03098E+11,224.96,38903800,395.49,130060200,331.84,393196692,117.72,66968680
2/5/2004,146.226,81542813478,223.74,53527500,389.65,148257900,324.56,408675884,116.05,94915260
2/4/2004,146.875,27824625988,225,43629100,389.69,145551700,324.64,568898100,115.5,66325930
2/3/2004,147.385,25772677120,226.21,40392800,392.9,131003700,334.49,365300801,117.07,58610760
2/2/2004,147.217,25367509767,227.23,50810000,392.93,143465500,333.11,446053535,117.9,64039850
1/30/2004,147.349,1.04467E+11,226.94,50221000,391.02,143002700,333.88,469976021,115.43,74286460
1/29/2004,147.993,1.23109E+11,229.78,62970800,389.67,180961900,334.52,605956216,115.95,82170500
1/28/2004,151.09,1.09984E+11,228.51,57403800,387.48,190024600,335.93,512863064,115.8,77510390
1/27/2004,151.926,1.40563E+11,230.88,55037400,393.72,155495900,341.12,547164136,117.61,87314000
1/26/2004,151.386,1.05073E+11,232.07,48658100,397.17,158373900,348.05,424190720,119.13,63027800
1/23/2004,150.776,20644149963,229.9,61747600,392.22,163718500,341.25,510060691,117.95,69326220
1/22/2004,150.047,1.27375E+11,228.71,45235000,393.92,178230100,341.58,531269275,117.58,96427050
1/21/2004,149.99,1.40753E+11,229.87,45442700,393.82,199579000,346.09,525369332,118.41,96931910
1/20/2004,150.499,1.44763E+11,227.61,47840000,388.29,159797500,348.21,608619551,118.63,106465000
1/16/2004,147.832,1.05162E+11,223.61,48415300,388.63,186931900,348.51,720318828,116.73,92803720
1/15/2004,147.673,1.69753E+11,221.64,45167200,387.24,272191200,342.5,564598256,116.74,112106900
1/14/2004,149.404,1.86347E+11,224.85,37458700,384.18,137534400,341.08,449382761,117.59,122795400
1/13/2004,150.541,1.60961E+11,224.86,43636900,380.48,139737900,338.36,549744288,115.07,73497820
1/12/2004,150.373,1.59811E+11,225.18,41263200,382.63,140871600,342.65,456494720,115.27,59276960
1/9/2004,150.602,2.17075E+11,224.01,71327700,381.18,143955600,338.1,577484137,113.74,68861950
1/8/2004,148.604,1.73429E+11,224.96,48890100,382.76,155517300,342.02,692612096,117.36,62190320
1/7/2004,147.955,2.58709E+11,224.59,48216800,381.73,165759900,335.54,487158785,115.71,68121730
1/6/2004,148.31,2.55858E+11,226.66,50123500,381.19,154192700,332.71,443117215,116.36,65455930
1/5/2004,148.739,1.97901E+11,227.79,49634400,380.89,152420100,331.1,468923046,115.16,73820670
1/2/2004,144.969,1.14821E+11,222.89,34725200,377.82,125678300,322.66,337063195,111.64,49074020
12/31/2003,142.377,70680520735,224.14,36156300,379.82,92525060,322.66,299880329,111.32,39919760
12/30/2003,142.007,98789392380,223.94,30487000,379.35,90817280,322.84,275701300,110.85,50539360
12/29/2003,140.279,88032865775,223.4,32720100,378.66,96356840,323.27,268655391,109.7,48385430
12/26/2003,139.329,75080610908,220.52,11314300,373.97,29495830,317.88,82612107,107.46,12330900
12/24/2003,139.011,75455474807,219.58,16820200,373.59,41332620,317.15,127317402,107.43,18683860
12/23/2003,138.451,1.2762E+11,218.03,36304800,374.22,103254600,317.87,295449185,108.14,55533520
12/22/2003,138.427,1.51005E+11,218.44,38538400,373.42,122930500,315.17,297494843,107.55,52168460
12/19/2003,137.52,2.10268E+11,218.35,56775700,371.61,172183000,314.08,531095776,107.1,83992190
12/18/2003,136.882,1.63154E+11,218.33,75006700,370.52,141890700,316.02,417775961,107.24,55097160
12/17/2003,135.657,1.39394E+11,213.22,49057000,367.24,120604900,309.73,367393784,106.04,45124070
12/16/2003,136.834,1.27993E+11,211.16,43840800,368.09,134821600,311.2,441954533,105.04,65222280
12/15/2003,138.077,2.06056E+11,207.91,40835600,364.68,142776500,309.51,464640119,104.69,59134860
12/12/2003,137.036,2.91916E+11,210.11,38207400,366.59,100487600,313.73,329014672,104.43,56745780
12/11/2003,136.106,1.26046E+11,208.4,42679900,365.13,132887900,313.12,432394818,105.11,68836850
12/10/2003,135.548,1.31308E+11,207.55,45397200,361.74,142331200,307.87,472632053,103.99,51744940
12/9/2003,135.981,2.60349E+11,207.27,47691700,363.18,145882000,305.91,426918622,102.62,51287060
12/8/2003,134.552,2.25304E+11,206.43,43019700,366.68,107676300,313.78,337262635,104.08,44775840
12/5/2003,134.824,1.0427E+11,203.91,51120900,362.94,113408900,312.06,370609078,104.58,50053820
12/4/2003,135.306,1.86001E+11,203.52,58228300,365.84,113871600,317.87,455682943,104.17,64997070
12/3/2003,136.087,1.38117E+11,199.48,37747000,365.27,130764700,314.56,506213685,101.95,57624980
12/2/2003,135.776,1.39299E+11,199.97,41318600,366.05,144378100,316.52,369571978,102.33,62003900
12/1/2003,135.323,1.37718E+11,198.72,37636700,366.92,138758000,318.38,396149071,102.66,64497440
11/28/2003,132.764,22185635959,196.96,13269800,362.82,49353670,314.39,129707518,102.27,16826690
11/26/2003,131.325,17642528891,197.53,32350700,363.41,110845900,313.35,310252674,102.47,46091330
11/25/2003,130.112,20045425315,195.66,38501100,360.98,145611500,310.93,380032030,102.26,63743840
11/24/2003,128.681,25073505691,194.28,41150200,359.69,131828300,313.01,388464125,101.1,63283060
11/21/2003,129.539,22351871922,193.04,40935500,355.88,133885800,304.35,344214851,100.01,63457120
11/20/2003,128.709,76347265807,193.76,38538000,353.96,142022100,302.1,412290851,98.74,58718360
11/19/2003,129.71,98565787812,194.34,40504800,356.56,143346200,306.37,402615601,99.18,74812460
11/18/2003,131.789,97168430769,193.39,37319600,354.78,145915600,302.67,460351775,99.24,50223100
11/17/2003,131.635,1.1481E+11,195,32623900,358.57,146034800,307.31,445067038,100.55,63239560
11/14/2003,133.998,1.7179E+11,197.18,45066400,360.05,147269700,311.1,407856603,100.97,50384500
11/13/2003,133.971,1.8658E+11,198.07,39362800,364.69,109972800,317.54,436250043,100.32,49244330
11/12/2003,132.334,1.44424E+11,196.08,28416700,365.22,125545400,319.77,409461887,101.38,46098180
11/11/2003,131.405,1.21664E+11,195.35,28122000,363.36,103775300,312.93,355253331,100.66,48819300
11/10/2003,132.833,68599190414,194.92,31266700,363.76,121307300,313.5,392232155,100.72,46980940
11/7/2003,133.591,1.54348E+11,195.16,38444900,364.08,150455600,317.48,450264186,99.98,59477970
11/6/2003,132.723,1.96662E+11,195.67,38076300,367.32,147834700,319.31,490062074,100.6,88620500
11/5/2003,133.885,1.96427E+11,195.39,41968900,365.52,149016400,315.08,461157980,101.77,72803330
11/4/2003,133.853,2.09786E+11,195.73,50936000,367.02,158952300,314.31,492872189,102.39,80233050
11/3/2003,133.213,2.2439E+11,196.76,39851500,368.67,160936600,316.48,474949076,103.67,56038370
10/31/2003,131.168,2.09042E+11,197.23,55868900,364.43,153571900,309.6,454427868,103.58,69270000
10/30/2003,131.416,2.09081E+11,194.41,63171600,363.75,185922900,309.41,530243928,102.26,64912200
10/29/2003,131.064,25784647802,199.15,49376000,363.9,196559500,309.45,480596758,102.6,80433400
10/28/2003,130.507,63118488170,200.04,42885600,362.94,217698900,309.46,572532645,102.05,76914300
10/27/2003,128.549,89802015601,199.07,30727900,358.16,231653800,300.55,368962432,101.81,79813900
10/24/2003,128.433,86878489531,199.67,35366600,358.39,132868700,298.49,598074449,101.39,94360200
10/23/2003,128.434,1.29635E+11,199.76,42964700,359.77,153998400,304.51,529978904,100.74,132310000
10/22/2003,131.063,1.21779E+11,199.01,49645900,356.59,174163400,306.93,457750876,100.81,64472100
10/21/2003,131.413,1.37829E+11,202.9,43052500,361.45,158252000,312.92,431640807,99.92,91863700
10/20/2003,131.749,1.11804E+11,202.83,36048900,362.2,132227200,310.63,371271479,101.65,50441800
10/17/2003,131.264,1.22363E+11,202.9,36962900,361.76,156661500,307.07,457122215,99.86,60020700
10/16/2003,131.883,2.52124E+11,204.25,39722300,365.12,148842800,312.03,462276505,100.6,66801200
10/15/2003,130.662,2.00837E+11,202.4,47834200,364.26,148306000,312.08,558212587,99.64,55556100
10/14/2003,130.946,2.73366E+11,204.73,39615400,365.66,143544500,310.68,397167588,98.36,52227200
10/13/2003,131.505,2.10297E+11,204.35,28866600,363.33,107047200,310.54,361941945,99.2,42846700
10/10/2003,130.649,2.09316E+11,203.65,37093000,357.8,106052000,308.5,381130381,100.16,43535300
10/9/2003,129.306,2.85257E+11,202.01,45080100,358.16,142623600,307.18,591594036,100.08,68711200
10/8/2003,127.665,2.61471E+11,202.38,32261600,356.77,117118100,305.08,442437653,100.34,62989500
10/7/2003,126.82,5.10553E+11,203.81,34766300,357.62,137281500,306.63,438483956,102.97,52411200
10/6/2003,126.128,4.97683E+11,202.8,29308500,355.31,101920100,303.85,326905416,103.09,52339300
10/3/2003,124.981,3.71872E+11,201.38,40778400,353.03,163148100,302.13,541088485,102.15,70714000
10/2/2003,123.907,2.02251E+11,200.23,34864400,351.23,133716300,293.26,429692257,100.77,58267300
10/1/2003,122.176,1.24013E+11,199.47,41890600,350.95,175303700,293.73,502700678,100.51,71916200
9/30/2003,120.883,1.17332E+11,195.65,43980000,341.8,178210300,286.32,529625474,99.12,55231200
9/29/2003,120.676,1.1208E+11,196.6,34228200,344.56,149129700,294.37,411203144,99.53,53218500
9/26/2003,120.565,1.04183E+11,195.59,40259200,340.99,149920800,288.63,450819085,99.18,71436300
9/25/2003,121.516,1.59337E+11,197.52,41157900,342.91,145553600,290.86,479085952,99.6,66371600
9/24/2003,122.689,1.28528E+11,198.3,57263600,344.55,158789600,293.52,529149863,99.61,76609000
9/23/2003,121.777,1.51705E+11,198.08,36134800,350.47,137751000,304.43,424441777,101.91,87018000
9/22/2003,121.26,2.33822E+11,197.16,44660400,348.32,127089100,300.52,435901051,104.88,50050100
9/19/2003,122.53,2.18929E+11,198,52493500,352.47,170885900,306.69,486738282,106.05,63084600
9/18/2003,122.963,2.42616E+11,197.23,48455400,353.09,195891700,306.64,483122968,107.04,66255700
9/17/2003,123.111,2.17974E+11,195.92,44279300,344.88,134622000,301.1,425487291,105.69,62125500
9/16/2003,122.748,1.44187E+11,199.48,34275900,345.16,153346400,302.88,439368217,105.11,47950200
9/15/2003,121.728,1.24955E+11,198.58,27441200,339.81,124972500,294.53,320815715,103.65,56183500
9/12/2003,122.821,1.82887E+11,199.78,37862000,340.8,145737100,296.98,429425970,104.81,47924600
9/11/2003,122.839,1.77833E+11,200.47,36549400,340.44,135895800,295.47,460875868,104.3,56766800
9/10/2003,122.66,3.00583E+11,200.7,41552500,339.11,176775800,291.88,533296597,104.66,59915800
9/9/2003,123.067,1.24068E+11,202.01,36669700,344.45,125015900,301.84,528663974,104.12,57628700
9/8/2003,123.452,61341547825,203.97,34780200,345.69,118398900,304.92,501851626,105.53,53786300
9/5/2003,122.994,60093787847,201.06,35905200,342.93,131330600,299.02,564568258,105.68,69675000
9/4/2003,122.366,80530166867,202.02,37851800,344.81,132616100,300.78,493534690,106.02,66262700
9/3/2003,121.984,66200813067,202.38,39589500,346.25,165697900,297.78,686395963,105.35,71219100
9/2/2003,121.041,77827571581,202.01,44086800,344.93,152758600,294.29,498232916,104.12,54286200
8/29/2003,120.009,81093748715,200.67,27658700,340.19,93064880,288.27,318628396,103.49,58113300
8/28/2003,118.725,81307089709,200.22,46028000,337.94,106678000,286.91,356280942,103.54,45289300
8/27/2003,118.567,86210522388,197.48,32883900,335.99,99414440,284.78,348929497,102.66,34067700
8/26/2003,118.002,88629343819,196.29,30063300,338.07,134157200,283.15,398090012,103.08,43746700
8/25/2003,118.646,1.19005E+11,196.29,26810100,337,121524200,281.61,293056977,102.1,40058200
8/22/2003,119.113,1.35811E+11,195.78,28344800,336.61,138345400,281.9,565430522,103.05,49290700
8/21/2003,118.657,90988103379,198.49,37545500,342.39,131810900,281.16,495163999,105.25,48381100
8/20/2003,117.061,78553290747,197.35,35170700,343.18,114350700,278.92,412513727,105.19,45976300
8/19/2003,116.881,75234203407,196.37,34071000,343.99,117223000,280.79,490836438,104.65,49249100
8/18/2003,116.452,71363877594,197.27,28427000,343.81,106722200,276.94,399458647,104.03,41773200
8/15/2003,115.616,62588445608,196.76,20726100,342.97,69997340,270.33,195816261,102.88,24462100
8/14/2003,115.203,76943086603,197.54,45707200,344.06,118553800,269.96,341295988,103.03,47892200
8/13/2003,114.113,1.59974E+11,196.18,41122900,340.6,121800200,267.45,402913829,102.43,45720500
8/12/2003,112.589,1.63248E+11,196.61,34038700,343.57,137497000,267.34,369327482,104.29,42257700
8/11/2003,112.445,75138960860,195.44,37704900,339.42,116659900,263.3,332761355,102.92,35425100
8/8/2003,111.572,93445368341,194.69,41586800,340.07,112514100,260.75,355348454,102.34,43840900
8/7/2003,111.599,1.43094E+11,193.67,55641100,337.96,151017200,262.16,367017755,102.42,65221500
8/6/2003,110.739,1.4802E+11,189.81,47969500,336.13,172665700,262.46,488527920,103.71,66697300
8/5/2003,111.726,2.61275E+11,187.4,42836200,332.79,157271100,265.5,426644779,102.58,52741200
8/4/2003,112.293,1.48879E+11,188.44,43944900,337.88,178881200,272.3,385576946,105.27,58132800
8/1/2003,112.682,60531260619,188.8,44536800,337.25,183989600,271.68,356503083,102.9,49560500
7/31/2003,112.482,49468237409,189.91,64440000,344.22,177905000,272.79,515355746,103.49,59376300
7/30/2003,112.045,44115449292,188.45,48998500,344.44,138637300,269.78,360513862,103.94,56178300
7/29/2003,112.71,51673916718,188.58,52615900,344.9,145328100,271.94,443992003,104.76,63784100
7/28/2003,113.052,62308472510,191.19,53235900,347.78,141048400,273.28,385463067,106.52,65332500
7/25/2003,111.76,66214449434,191.46,45587800,349.37,143524900,274.19,444182604,104.59,55877400
7/24/2003,110.859,77217269127,189.13,45119900,342.08,158525500,267.6,525456621,103.11,93423600
7/23/2003,109.733,72105488629,191.08,40674800,343.51,138042600,272,565131093,103.75,57639900
7/22/2003,109.956,65137144898,192.02,39666800,344.13,162239300,270.44,556966438,104.57,61604400
7/21/2003,109.528,67765410580,191.56,41500200,341.37,132378400,265.35,420874349,101.99,51115000
7/18/2003,109.798,87318456446,193.62,56062200,345.42,151972100,271.08,460270882,105.31,55368600
7/17/2003,110.33,81964769081,189.44,59152500,341.12,192661200,269.6,574714323,103.64,77609200
7/16/2003,111.645,1.45812E+11,188.18,51852300,346.11,203588900,278.81,634033565,106.3,60593400
7/15/2003,112.159,1.65366E+11,189.56,46402100,348.84,205071200,279.38,525433550,107.79,55882600
7/14/2003,112.607,97434159846,190.87,40864900,350.02,193026200,278.94,504504051,108.71,50291600
7/11/2003,110.356,63114492769,192.95,39343600,343.24,128407300,276.46,401163049,109.84,44844200
7/10/2003,110.472,63375376271,191.72,59281200,339.23,134949500,273.07,523307723,108.35,50711000
7/9/2003,111.391,52351029106,194.29,48693400,344.29,148269500,279.53,639187575,111.22,54045900
7/8/2003,111.966,81497287585,193.38,48618600,345.18,142947900,279.18,555450619,113.07,53942100
7/7/2003,111.397,73043520781,194.24,48123400,342.91,151183500,276.18,545901313,113.75,60717400
7/3/2003,109.307,53187275266,194.72,29633700,336.1,85099100,265.28,272433807,112.5,31009800
